Dominican Republic,DOM,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,83.9385299682617,,,,,,,,,,,,,,,,,,,,,95.41705,,,,,96.93073,,,97.88349,98.05375,97.76923,98.25252,98.04481,98.03096,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,98.03096,2015
Dominican Republic,DOM,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,81.2573089599609,,,,,,,,,,,,,,,,,,,,,92.99864,,,,,94.62721,,,95.7753,96.09187,96.32187,96.7627,97.35356,97.22539,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,97.22539,2015
Ecuador,ECU,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,58.2712783813477,,,,,,,,64.8347702026367,,,,,,,,,,,73.0538,,,,,,54.15573,,65.56541,71.50731,69.72816,73.19667,74.49757,77.03318,77.89132,77.65764,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,77.65764,2016
Ecuador,ECU,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,52.5165214538574,,,,,,,,59.4300994873047,,,,,,,,,,,69.4495,,,,,,49.3258,,60.59248,66.6308,64.93072,69.57826,69.7174,72.23437,72.56277,72.6472,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,72.6472,2016
Ecuador,ECU,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,64.543830871582,,,,,,,,70.6852188110352,,,,,,,,,,,76.99295,,,,,,60.98849,,71.14444,77.00397,75.02726,77.25931,79.67778,82.19744,83.59212,82.98528,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,82.98528,2016
Ecuador,ECU,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,80.56316,,,,,,,,86.7067,,,,,,,,,,,91.27239,,,,,,84.4483,,86.36908,93.37329,93.59707,94.0079,94.66881,95.34571,95.54604,95.48007,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,95.48007,2016
Ecuador,ECU,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,76.5751,,,,,,,,84.0473,,,,,,,,,,,89.80914,,,,,,81.94212,,84.15902,92.44536,92.5967,93.33206,94.04527,94.73704,94.77247,94.79625,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,94.79625,2016
Ecuador,ECU,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,84.63272,,,,,,,,89.45628,,,,,,,,,,,92.79935,,,,,,87.653,,88.84845,94.4046,94.70365,94.76258,95.36119,96.02012,96.38914,96.22615,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,96.22615,2016
Ecuador,ECU,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,93.4014587402344,,,,,,,,96.194709777832,,,,,,,,,,,96.43721,,,,,,95.42797,,96.8311,98.65271,98.69484,98.83163,98.60464,99.09777,99.1262,99.05711,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,99.05711,2016
Ecuador,ECU,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,92.2789306640625,,,,,,,,95.833251953125,,,,,,,,,,,96.49345,,,,,,95.62893,,96.84546,98.8541,98.80532,98.89454,98.63248,99.18693,98.91229,99.13692,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,99.13692,2016
Ecuador,ECU,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,94.5548095703125,,,,,,,,96.5757675170898,,,,,,,,,,,96.3794,,,,,,95.21831,,96.81895,98.46887,98.5865,98.77316,98.57941,99.01074,99.33717,98.9792,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,98.9792,2016
"Egypt, Arab Rep.",EGY,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,17.8654594421387,,,,,,,,,,19.9657802581787,,,,,,,,,,23.2853603363037,,,,,,,,,45.96575,26.78477,,,,39.44067,,35.08499,43.21608,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,43.21608,2013
"Egypt, Arab Rep.",EGY,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,4.75675010681152,,,,,,,,,,9.19046020507813,,,,,,,,,,9.35521984100342,,,,,,,,,23.79163,13.78734,,,,25.4037,,28.49568,28.80172,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,28.80172,2013
"Egypt, Arab Rep.",EGY,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,31.451810836792,,,,,,,,,,29.6137199401855,,,,,,,,,,35.7330017089844,,,,,,,,,72.24529,38.70128,,,,52.31374,,41.12915,57.1875,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,57.1875,2013
"Egypt, Arab Rep.",EGY,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,33.49426,,,,,,,,,,37.35623,,,,,,,,,,49.22372,,,,,,,,,67.09161,59.95202,,,,66.64737,,69.03851,70.93926,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,70.93926,2013
"Egypt, Arab Rep.",EGY,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,16.33102,,,,,,,,,,23.06506,,,,,,,,,,34.76069,,,,,,,,,54.06283,48.9007,,,,55.77174,,58.2031,61.09157,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,61.09157,2013
"Egypt, Arab Rep.",EGY,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,50.63521,,,,,,,,,,52.02534,,,,,,,,,,63.63,,,,,,,,,80.10719,70.72615,,,,77.24246,,79.59619,80.40793,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,80.40793,2013
"Egypt, Arab Rep.",EGY,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,51.0311584472656,,,,,,,,,,63.3276214599609,,,,,,,,,,73.2186889648438,,,,,,,,,84.9329,84.87827,,,,87.50964,,89.28192,92.02342,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,92.02342,2013
"Egypt, Arab Rep.",EGY,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,38.1226387023926,,,,,,,,,,54.0046615600586,,,,,,,,,,66.931541442871,,,,,,,,,78.94999,81.75145,,,,84.30693,,86.05159,90.3254,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,90.3254,2013
"Egypt, Arab Rep.",EGY,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,63.0406799316406,,,,,,,,,,71.3806762695313,,,,,,,,,,78.990867614746,,,,,,,,,90.07912,87.8568,,,,90.55763,,92.35576,93.64928,,,,,,,,,,,,,,,,,,,,,,,Middle East & North Africa,93.64928,2013
El Salvador,SLV,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,44.4645309448242,,,,,,,,,,,,,,53.43535,52.50418,53.53153,55.64249,56.98033,56.82196,,60.62945,,64.81618,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,64.81618,2015
El Salvador,SLV,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,39.194881439209,,,,,,,,,,,,,,46.7973,47.37712,45.82848,49.31904,52.39765,50.92895,,56.19293,,60.45221,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,60.45221,2015
El Salvador,SLV,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,50.7099685668945,,,,,,,,,,,,,,61.81999,59.02648,62.78699,63.55445,62.87855,64.63938,,66.20303,,70.24532,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,70.24532,2015
El Salvador,SLV,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,71.92758,,,,,,,,,,,,,,83.26501,81.59021,83.65197,83.93848,83.85522,85.08495,,86.39838,,87.8372,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,87.8372,2015
El Salvador,SLV,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,67.93641,,,,,,,,,,,,,,80.3634,78.94758,80.93681,81.66545,81.50429,82.6724,,84.19286,,86.09412,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,86.09412,2015
El Salvador,SLV,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,76.47546,,,,,,,,,,,,,,86.99617,84.9035,87.11546,86.80473,86.81955,88.09237,,89.17085,,89.98307,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,89.98307,2015
El Salvador,SLV,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,84.9466400146484,,,,,,,,,,,,,,94.95099,93.56494,95.95747,95.02206,96.03446,96.54509,,97.22419,,97.94933,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,97.94933,2015
El Salvador,SLV,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,84.9478912353516,,,,,,,,,,,,,,95.45334,93.88949,96.48331,95.32356,96.38574,96.94589,,97.50019,,98.43374,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,98.43374,2015
El Salvador,SLV,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,84.9452590942383,,,,,,,,,,,,,,94.39687,93.21922,95.40501,94.70805,95.66904,96.15056,,96.94699,,97.46197,,,,,,,,,,,,,,,,,,,,,Latin America & Caribbean,97.46197,2015
Equatorial Guinea,GNQ,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.82759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,52.82759,2000
Equatorial Guinea,GNQ,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.02405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,23.02405,2000
Equatorial Guinea,GNQ,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.81106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,72.81106,2000
Equatorial Guinea,GNQ,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.2379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,67.2379,2000
Equatorial Guinea,GNQ,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.3331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,51.3331,2000
Equatorial Guinea,GNQ,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.23046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,96.23046,2000
Equatorial Guinea,GNQ,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.13137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,97.13137,2000
Equatorial Guinea,GNQ,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.62424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,96.62424,2000
Equatorial Guinea,GNQ,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,97.6079,2000
Eritrea,ERI,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.12139,,,,,,20.94907,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,20.94907,2008
Eritrea,ERI,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.92605,,,,,,10.48182,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,10.48182,2008
Eritrea,ERI,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.68504,,,,,,31.17709,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,31.17709,2008
Eritrea,ERI,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.62169,,,,,,57.18028,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,57.18028,2008
Eritrea,ERI,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.87649,,,,,,44.58364,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,44.58364,2008
Eritrea,ERI,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0187,,,,,,71.29315,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,71.29315,2008
Eritrea,ERI,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.94529,,,,,,86.97491,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,86.97491,2008
Eritrea,ERI,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.4834,,,,,,82.57652,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,82.57652,2008
Eritrea,ERI,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.25322,,,,,,91.28661,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,91.28661,2008
Estonia,EST,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,98.73388671875,,,,,,,,,,,99.55336,,,,,,,,,,,99.72036,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.72036,2011
Estonia,EST,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,98.2978820800781,,,,,,,,,,,99.45808,,,,,,,,,,,99.67288,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.67288,2011
Estonia,EST,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,99.7378463745117,,,,,,,,,,,99.74854,,,,,,,,,,,99.80015,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.80015,2011
Estonia,EST,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,99.90527,,,,,,,,,,,99.82683,,,,,,,,,,,99.86562,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.86562,2011
Estonia,EST,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,99.90335,,,,,,,,,,,99.85436,,,,,,,,,,,99.89544,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.89544,2011
Estonia,EST,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,99.90741,,,,,,,,,,,99.79542,,,,,,,,,,,99.83261,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.83261,2011
Estonia,EST,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,99.8678894042969,,,,,,,,,,,99.7705,,,,,,,,,,,99.9489,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.9489,2011
Estonia,EST,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,99.9045028686523,,,,,,,,,,,99.81336,,,,,,,,,,,99.95904,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.95904,2011
Estonia,EST,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,99.8340225219727,,,,,,,,,,,99.7291,,,,,,,,,,,99.93924,,,,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.93924,2011
Ethiopia,ETH,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.74862,,13.62546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,13.62546,2007
Ethiopia,ETH,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.71649,,7.51371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,7.51371,2007
Ethiopia,ETH,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.641,,18.47998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,18.47998,2007
Ethiopia,ETH,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.76133,,31.06491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,31.06491,2007
Ethiopia,ETH,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.1135,,19.05971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,19.05971,2007
Ethiopia,ETH,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.41657,,43.44223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,43.44223,2007
Ethiopia,ETH,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,33.5853996276855,,,,,,,,,,49.9,44.60597,,54.98298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,54.98298,2007
Ethiopia,ETH,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,28.0801696777344,,,,,,,,,,38.5,33.29975,,47.04113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,47.04113,2007
Ethiopia,ETH,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,39.2886695861816,,,,,,,,,,62.2,55.88474,,62.97093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,62.97093,2007
Gabon,GAB,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,10.9950504302979,,,,,,,,,,,,,,,,,,,60.55844,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,60.55844,2012
Gabon,GAB,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,4.87165021896362,,,,,,,,,,,,,,,,,,,49.57792,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,49.57792,2012
Gabon,GAB,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,19.1948204040527,,,,,,,,,,,,,,,,,,,78.20511,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,78.20511,2012
Gabon,GAB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,69.12481,,,,,,,,,,,,,,,,,,,81.55032,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,81.55032,2012
Gabon,GAB,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,59.46506,,,,,,,,,,,,,,,,,,,78.73029,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,78.73029,2012
Gabon,GAB,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,78.63602,,,,,,,,,,,,,,,,,,,84.31595,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,84.31595,2012
Gabon,GAB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,93.2087173461914,,,,,,,,,,,,,,,,,,,88.50414,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,88.50414,2012
Gabon,GAB,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,92.1140213012695,,,,,,,,,,,,,,,,,,,89.42925,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,89.42925,2012
Gabon,GAB,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,94.4075469970703,,,,,,,,,,,,,,,,,,,87.38959,,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,87.38959,2012
"Gambia, The",GMB,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.79533,,,,,,,,,,,,,10.38129,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,10.38129,2013
"Gambia, The",GMB,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12903,,,,,,,,,,,,,1.59539,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,1.59539,2013
"Gambia, The",GMB,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.88285,,,,,,,,,,,,,18.74857,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,18.74857,2013
"Gambia, The",GMB,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08649,,,,,,,,,,,,,34.45535,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,34.45535,2013
"Gambia, The",GMB,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.33544,,,,,,,,,,,,,23.81158,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,23.81158,2013
"Gambia, The",GMB,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.9407,,,,,,,,,,,,,46.83183,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,46.83183,2013
"Gambia, The",GMB,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.55502,,,,,,,,,,,,,60.7779,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,60.7779,2013
"Gambia, The",GMB,"Youth literacy rate, population 15-24 years, female (%)",SE.ADT.1524.LT.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.39434,,,,,,,,,,,,,56.12098,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,56.12098,2013
"Gambia, The",GMB,"Youth literacy rate, population 15-24 years, male (%)",SE.ADT.1524.LT.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.34049,,,,,,,,,,,,,65.97576,,,,,,,,,,,,,,,,,,,,,,,Sub-Saharan Africa,65.97576,2013
Georgia,GEO,"Elderly literacy rate, population 65+ years, both sexes (%)",UIS.LR.AG65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.79334,,,,,,,,,,,,99.07352,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.07352,2014
Georgia,GEO,"Elderly literacy rate, population 65+ years, female (%)",UIS.LR.AG65.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.40806,,,,,,,,,,,,98.8211,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,98.8211,2014
Georgia,GEO,"Elderly literacy rate, population 65+ years, male (%)",UIS.LR.AG65.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4073,,,,,,,,,,,,99.48872,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.48872,2014
Georgia,GEO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.81478,,,,,,,,,,,,99.69331,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.69331,2014
Georgia,GEO,"Literacy rate, population 25-64 years, female (%)",UIS.LR.AG25T64.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.79478,,,,,,,,,,,,99.68413,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.68413,2014
Georgia,GEO,"Literacy rate, population 25-64 years, male (%)",UIS.LR.AG25T64.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.83761,,,,,,,,,,,,99.70337,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.70337,2014
Georgia,GEO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.82542,,,,,,,,,,,,99.70261,,,,,,,,,,,,,,,,,,,,,,Europe & Central Asia,99.70261,2014
